row_id,row,quality_of_class,difficulty_of_class,class_code,college,prof_firstname,prof_lastname,comment,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective,above_threshold,thumbs_up,thumbs_down
653,9,2,4,POLI239,UNIVERSITY OF NORTH CAROLINA,LIESBET,HOOGHE,Dr. Hooghe is a bit spacy and she talks about whatever subject she feels like talking about instead of what she's going to test on. Make sure you get a good TA if you take her. Recitation is your only chance to learn what you need for the exams. The TAs also grade the exams and some grade significantly harder than others so beware.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
686,11,3,4,POLI238,UNIVERSITY OF NORTH CAROLINA,EVELYNE,HUBER,"Dr. Huber is definitely an expert at Contemporary Latin American Politics, but she has problems conveying her knowledge to the students. This exams are essay based and pretty comprehensive, but not too difficult if you come to class and go to recitation. Grade consists of Mid Term, Final, Research Paper, and Recitation participation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
711,16,5,1,SOCI172,UNIVERSITY OF NORTH CAROLINA,ROBERT,HUMMER,"Dr. Hummer designed the readings with students in mind, so the readings were very informative, yet only took 15 minutes at most to go through. While class does get boring at times, the exams are probably the most straightforward and forgiving I've had in my entire life. I'm now minoring in Health and Society. Highly recommended as a gen ed!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
704,9,5,1,SOCI172,UNIVERSITY OF NORTH CAROLINA,ROBERT,HUMMER,"Dr. Hummer is such a sweetheart! His lectures are engaging, and he made me more interested in the content than I already was. The class is based on 3 tests and a final, but the questions are easy as long as you pay attention in class and give the readings a brief skim! He and the TAs are very understanding in regards to making up exams.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
708,13,5,1,SOCI172,UNIVERSITY OF NORTH CAROLINA,ROBERT,HUMMER,"Dr. Hummer was great! Lectures were recorded, no participation, lecture content was interesting. Only grades are the tests, so as long as you do a bit of studying with the study guide, you should be all set. Most of it is pretty self-explanatory. Readings aren't mandatory but were helpful in knowing test content.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
716,1,5,2,PSYC471,UNIVERSITY OF NORTH CAROLINA,ANDREA,HUSSONG,"Dr. Hussong is one of the most genuine professors at this university. She provides a level of flexibility for her students that shows she really cares about what is going on outside of class. Most assignments are easy, the lectures are repeating the textbook chapter so just read at some point. Exams were a bit hard so be sure to do the study guides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
730,12,5,4,POL451,UNIVERSITY OF NORTH CAROLINA,ROBERT,JENKINS,"Dr. Jenkins is not only one of the best professors at Carolina, he is one of the best people. Dr. J has a treasure trove of knowledge if you are willing to attend lectures and listen. Always accessible and a fair grader who will give you good feedback/make clear expectations. I implore you to take a class with Dr. J, especially if you're into EE.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
740,2,4,2,SOCI131,UNIVERSITY OF NORTH CAROLINA,TANIA,JENKINS,"Dr. Jenkins made a T/Th class interesting! Class is very reading and participation heavy, but if you go to lecture and pay attention she makes it very easy to succeed. Did not like the class at first as I thought the workload may have been too heavy for a 100 level, but it really is all for your benefit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
750,3,5,1,SOCI71,UNIVERSITY OF NORTH CAROLINA,ARNE,KALLEBERG,"Dr. Kallegberg is the funniest professor on campus, and he makes class entertaining! As long as you do the work you will get an A!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
763,6,5,3,SOCI250,UNIVERSITY OF NORTH CAROLINA,CHARLES,KURZMAN,Dr. Kurzman has been one of my favorite professors here at UNC. I have taken 2 classes with him. He is one of the most understanding and kind people you will meet. He is respectful towards everyone in the class and values all student's perspectives. I 10/10 recommend taking any class that he teaches!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
764,7,5,2,SOCI250,UNIVERSITY OF NORTH CAROLINA,CHARLES,KURZMAN,Dr. Kurzman is a gem. I would not have wanted to take this class with any other professor. He is really knowledgeable and tries to incorporate some kind of activity in each lecture. I will note attendance is mandatory and there are reading notes due before each class. But I honestly felt like I learned so much in this class. 10/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
759,2,5,4,SOCI250,UNIVERSITY OF NORTH CAROLINA,CHARLES,KURZMAN,"Dr. Kurzman is so kind and really cares about his students. 2 online exams which are open note, and 3 papers which are very difficult but doable. There are notes due on the readings every class, which take up quite a good amount of time but help you greatly with your understanding.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
790,4,5,2,PSYC180,UNIVERSITY OF NORTH CAROLINA,ROSA,LI,"Dr. Li is a really skilled lecturer, she is engaging and funny. She begins every class by playing music relevant to the topic of the lecture and often includes memes or other pop culture references in her slides. There are several readings, more so in the beginning but they are completely necessary. Big group project at the end. Dr. Li is great.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
789,3,4,3,PSYC250,UNIVERSITY OF NORTH CAROLINA,ROSA,LI,"Dr. Li is very passionate and knowledgeable about child development psychology. Two lectures and one group activity each week. Her exams were tough, but she offers enough credit from papers and participation that it is still possible to get an A. She really cares about each of her students, so if you put in the work this is a great class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
804,18,5,2,PSYC180,UNIVERSITY OF NORTH CAROLINA,ROSA,LI,"Dr. Li was extremely understanding of COVID and its effects on students and worked hard to overcover the barriers of hybrid learning. Her class is heavily weighted on two exams, but both are completely based on the lectures, and the criteria for assignments were always clearly established. One of my favorite professors in the psych department!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
778,1,5,2,NSCI395,UNIVERSITY OF NORTH CAROLINA,KRISTEN,LINDQUIST,"Dr. Lindquist was a great choice for NSCI 395! This is mostly independent research in which she is not too involved, but she will give you guidance on the paper or any logistics if you ever need help. She is super easygoing, and if you do your work, it's hard not to get an A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
808,2,5,3,PSCY101,UNIVERSITY OF NORTH CAROLINA,JEANNIE,LOEB,"Dr. Loeb is an amazing professor. Her lectures are super engaging and fun; she explains concepts in a way that makes so much sense. Textbook readings can be a lot, make sure to start in advance. She clearly loves psychology and is so knowledgeable on the subject. I can not recommend her enough, if you are taking psyc 101 take it with Dr. Loeb!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
818,12,5,3,101,UNIVERSITY OF NORTH CAROLINA,JEANNIE,LOEB,"Dr. Loeb is awesome!!!! Great lecturer, very engaging. Lots of opportunities for points/ to boost your grade. Heavy on reading but if you do it, exams are not difficult. Participation is a big part of your grade!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
810,4,5,2,PSYC101,UNIVERSITY OF NORTH CAROLINA,JEANNIE,LOEB,"Dr. Loeb is awesome. She makes lectures engaging and interesting. With that said, to do well on exams attendance is mandatory and you MUST read the textbook. This class also had the most extra credit opportunities I have ever had in a college course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
813,7,5,3,101,UNIVERSITY OF NORTH CAROLINA,JEANNIE,LOEB,"Dr. Loeb is honestly so amazing. She's very passionate, her lectures are intriguing, she's witty, and she gives a lot of extra credit for the students to succeed. Although her exams can be tough, the class is not predominantly exam-grade-based. I love her and I would definitely take her again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
827,1,5,2,HBEH-520,UNIVERSITY OF NORTH CAROLINA,SUZANNE,MAMAN,Dr. Maman is a great lecturer! She makes broad topics easier to understand and also provides lots of outside resources to help her students succeed in her classes. She is also kind and understanding when it comes to due dates. A great choice as a professor for any health behavior/public health class!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
909,17,5,4,PLCY565,UNIVERSITY OF NORTH CAROLINA,BENJAMIN,MEIER,"Dr. Meier is an amazing professor. He is the only prof I am looking forward to taking another class with. Professors can have their own political opinion, this is not high school--life is political, people need to face that reality. He is always open for conversation & if you have differing opinions, voice them instead of writing online.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
912,20,5,4,PLCY570,UNIVERSITY OF NORTH CAROLINA,BENJAMIN,MEIER,"Dr. Meier is the most inspirational professor I have ever had. I left his class inspired to work and change the world. This class is very difficult and has a lot of readings, but all of the work felt worthwhile and necessary. His jokes and Hamilton references are hilarious and he is always kind and caring in office hours.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
954,3,5,3,PSYC490,UNIVERSITY OF NORTH CAROLINA,KEELY,MUSCATELL,Dr. Muscatell is super smart and respected by students. Really enjoyed her lectures and was glad to be exposed to social neuroscience (a new and exciting field). Readings are usually long but most are interesting. Would have liked to read things other than journal articles all semester though (which I think she's changing). Highly recommend!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
514,1,5,3,PSYC559,UNIVERSITY OF NORTH CAROLINA,OSCAR,GONZALEZ,Dr. OG is an amazing professor and I recommend him 100000%. He is very passionate about his material and he also is very understanding and caring.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
972,4,3.5,5,PSYC530,UNIVERSITY OF NORTH CAROLINA,ABIGAIL,PANTER,"Dr. Panter is a wonderful woman and professor. She is so sweet and is always concerned with how people are doing as individuals, not just their performance as students. She is not always clear and doesn't always answer e-mails but she is brilliant and more than willing to help you with anything you could ask for.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
974,6,4.5,2,PSYC054,UNIVERSITY OF NORTH CAROLINA,ABIGAIL,PANTER,Dr. Panter is absolutely wonderful. She's brilliant and cares so much about her students that it's insane. Every once in awhile you come across a professor that truly makes you WANT to learn and master the material and come to class! She is one of them and I adore her.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
970,2,4,4,PSYC215H,UNIVERSITY OF NORTH CAROLINA,ABIGAIL,PANTER,Dr. Panter is awesome! She really cares about her students and is really easy to talk to. She super enthusiastic about stats. I would definitely recommende her :),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
971,3,4.5,3,PSYC215H,UNIVERSITY OF NORTH CAROLINA,ABIGAIL,PANTER,"Dr. Panter is the most caring professor I've ever had. She really cares about each individual student and always takes the time to ask you how you're doing. She is SUPER enthusiastic about statistics. She's kind of a perfectionist, but always has a positive attitude. I'm definitely going to keep in touch with her after this class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
981,6,5,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,SHVETA,PAREKH,Dr. Parekh is a professor who cares about her students. This class is not an easy class since there is a lot to learn and memorize but she tries her best to help her students. She is accessible outside of class for any questions or just chatting. Don't buy the textbook it is available online! She gives optional guided readings which are nice.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
978,3,4,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,SHVETA,PAREKH,"Dr. Parekh is incredibly thoughtful and kind. She genuinely cares about her students' well-beings and adjusts deadlines to accommodate. Although the material is dense and the exams can be tricky, there are many opportunities to boost your grade. The tests are also online and take-home.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
977,2,5,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,SHVETA,PAREKH,"Dr. Parekh is the best professor ever, she totally understands tough circumstances and even though her tests are a bit difficult, they are fair and you can totally get through them!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
985,3,5,2,PSYC210,UNIVERSITY OF NORTH CAROLINA,NATASHA,PARIKH,"Dr. Parikh is a great professor, and she really wants her students to do well. This is not a difficult class as long as you attend class and watch the video lectures she posts online. She gives you time to work on the assignments in class and ask questions if you have any. Great class, but beware the final was extremely difficult for no reason.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1002,20,5,3,PSYC210,UNIVERSITY OF NORTH CAROLINA,NATASHA,PARIKH,"Dr. Parikh is an amazing professor! If you have the opportunity to take her class, do it! Our class consisted of either an assignment each week or a quiz (although there were only 5 quizzes throughout the semester). The midterm was fairly simple, but the final was a bit more challenging than anything we did in the class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
988,6,5,3,PSYC210,UNIVERSITY OF NORTH CAROLINA,NATASHA,PARIKH,"Dr. Parikh is an amazing professor. She cares about her students and allows them to work on extra credit. In my opinion, the hardest item in her class is the final. Attendance is not mandatory, but if you do not go you might miss something very important. She also has review sessions that are very helpful. I would definitely take her class again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1011,5,5,1,SOCI251,UNIVERSITY OF NORTH CAROLINA,LISA,PEARCE,"Dr. Pearce is very passionate about what she teaches. She is also very accommodating to her students. Her class is very easy. Attendance is not mandatory as I never came to class and also, never studied for a single exam yet still got an A-. Definitely recommend taking courses with her.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1007,1,4,1,SOCI251,UNIVERSITY OF NORTH CAROLINA,LISA,PEARCE,"Dr. Pearce was very kind and understanding! The class was easy - lectures were pretty stale and often avoidable if you took notes from the textbook readings, midterms were online, and assignments could be low-effort. Hardest part was the final research report, but Dr. Pearce sets up assignments to make it easier!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1025,7,4,2,PSYC101,UNIVERSITY OF NORTH CAROLINA,DAVID,PENN,"Dr. Penn is a great guy. If you want to make an A in this class, write down literally everything he says in lecture and then study your notes. You do not need the textbook at all. He also gave 2 extra credit opportunities and that helped me get an A. The only work you do outside of class is an occasional 2 page essay and studying before a test!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1022,4,5,3,PSYC101,UNIVERSITY OF NORTH CAROLINA,DAVID,PENN,"Dr. Penn is an all around great professor, his tests are primarily composed of content he covers in his lectures so it's very important to attend the actual classes. This never really feels like a chore though because his lectures are always very engaging and he provides practical real-world situations in which the topics discussed are relevant.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1033,15,5,2,PSCY101,UNIVERSITY OF NORTH CAROLINA,DAVID,PENN,"Dr. Penn is good professor for teaching a 400 person lecture class. He tries to be funny and most times hes successful. Genuine, great guy who loves psych and makes the class enjoyable.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1024,6,5,2,PSYC101,UNIVERSITY OF NORTH CAROLINA,DAVID,PENN,"Dr. Penn lectures heavy but the content is interesting and he uses lots of videos and tells stories for examples. The essays he gives are short and simple. The hardest part are the tests, but if you study you should pass them. Attendance is via Polleverywhere but if you miss class you miss important material that's missing from ppt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1042,4,4,3,NCSI175,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"Dr. Penton is a good professor who works to make engaging lectures, but I found the overall course structure to be a bit disorganized. It was difficult to determine what you actually needed to know for tests. The class is not a traditional 'top down' approach- rather we often covered more specific information before knowing the high-level info.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1052,14,4,4,NSCI175,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"Dr. Penton is a great lecturer for this class, even if it was all online. She'll give you video lectures and in-person ones so that you can afford to miss a lecture or two. You have to read a fair amount and the exam questions are rather difficult, but if you study and put the time into it, you'll be fine. Focus on learning targets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1041,3,4,1,NCSI175,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,Dr. Penton is a passionate professor. Her class was interesting and has extremely similar/converging course content to BIOL 455 & Biopsyc. Tests are online and low-stress because of this. There are easy reading quizzes and group projects as well with opportunities for extra credit.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1058,20,3,5,PSYC175,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"Dr. Penton seems like a very nice person, and she's built in a lot of flexibility to the course. That being said, the workload is absoultely crushing. You basically have to teach yourself, and every 'lesson' is approximately 5 hours of work, all turned in for a grade. I understand that it's an online course, but theres essentially no interaction.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1051,13,5,2,NSCI175,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"Dr. Penton was super understanding the entire semester. She had a 24 hour grace period for every assignment, even quizzes so we could take them late. She also dropped the lowest 6 quizzes. This class was entirely online but you could complete the lessons asynchronously if you wanted. Lots of extra credit opportunities which boosted my grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1060,2,5,1,PSYC180,UNIVERSITY OF NORTH CAROLINA,MITCHELL,PRINSTEIN,Dr. Prinstein is hands down the most caring prof I've ever had. I would take any class I can with him. He was gracious and really listened to his students and this class was genuinely so interesting. It was the most enjoyable class I have taken and was more about learning/discussing than handing out grades/work.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1088,16,4,3,SOCI427,UNIVERSITY OF NORTH CAROLINA,ALEXANDREA,RAVENELLE,"Dr. Ravenelle is a great choice for SOCI427. There is a lot of work including a group project but, it helps your grade in the long run. Midterm and final not super hard, just essays. She is pretty funny and keeps lecture entertaining. Definitely feel like I learned a lot too!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1077,5,5,3,SOCI427,UNIVERSITY OF NORTH CAROLINA,ALEXANDREA,RAVENELLE,"Dr. Ravenelle is really funny and her lectures are enjoyable. Although I agree with some of the comments saying that the group project was frustrating, I wouldn't let it stop you from taking the class as you can learn a lot from it! The grading was very fair and the readings were also really interesting.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1078,6,4,3,SOCI427,UNIVERSITY OF NORTH CAROLINA,ALEXANDREA,RAVENELLE,"Dr. Ravenelle's class was not too bad. Readings were not dense but you need to do the daily participation assignments. Both the midterm and final were online, essay-based. About a month and a half is centered around a group project that was a frustrating experience. We were trained to use a coding platform that was not very helpful. TA was great!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1093,4,5,2,NSCI61,UNIVERSITY OF NORTH CAROLINA,KATHRYN,REISSNER,Dr. Reissner cares so much about the topic and that everyone is stress-free while learning it. A super interesting first-year seminar that everyone can relate to while Dr. Reissner being super nice about grading. She cares a ton and is always available. 3 papers graded nicely and a few fairly easy quizzes made this class super enjoyable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1096,7,5,4,PSYC320,UNIVERSITY OF NORTH CAROLINA,KATHRYN,REISSNER,"Dr. Reissner is absolutely amazing! Her depth of knowledge in the subject makes her lectures very dense and informative. She is very good at explaining the material and always answers questions! Although the material is difficult, she really wants her students to do well! My favorite class ever at UNC- it inspired me to be pre-pharm! Amazing class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1092,3,5,4,NSCI320,UNIVERSITY OF NORTH CAROLINA,KATHRYN,REISSNER,"Dr. Reissner is one of the kindest professors I've ever had at UNC, esp. with COVID. Willing to extend guidelines and work with the class if everyone agrees that something doesn't feel fair. She does grade pretty strictly for the tests, and they're really difficult if you don't take good notes. Two small papers, one longer research paper.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1091,2,5,4,NSCI320,UNIVERSITY OF NORTH CAROLINA,KATHRYN,REISSNER,"Dr. Reissner was one of my favorite professors at UNC. You could tell how passionate she was about the content of the class and it made lectures so exciting. NSCI320 in general was such an interesting class, and she made accomodations for every student and truly cared about our well-being throughout the semester. She wants everyone to succeed!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1095,6,5,1,NSCI61,UNIVERSITY OF NORTH CAROLINA,KATHRYN,REISSNER,Dr. Reissner was the best professor I ever had at UNC. Her lectures are extremely straightforward and in-depth. She's extremely efficient at preparing you for the four quizzes and four papers. She genuinely cares about her students and always puts their interests first.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1097,8,5,2,PSYC61,UNIVERSITY OF NORTH CAROLINA,KATHRYN,REISSNER,Dr. Reissner's FYS was awesome. You could tell she really cared about the material and tried to get the class interested in it as well. Class was a super easy A- only homework is 3 short papers throughout semester graded basically for completion. Course material was engaging and relevant. Highly recommend taking this course.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1121,15,5,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,"Dr. Robertson is a caring and knowledgeable professor. Her class is graded by multiple things (quizzes, daily work, polls, exams, etc) which allows one to receive a decent grade. Her lectures are interesting and useful. However, the course becomes more difficult as the semester ends and the lectures will not include all the info on tests.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1107,1,5,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,"Dr. Robertson is amazing- the class structure was sometimes a lot to keep up with because of how dense the material is, but she really cares and knows what she is talking about. Her exams were very fair and had no tricks, which was super comforting. She also emphasized daily how if we were struggling in any way she was available for help.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1113,7,5,3,NSCI423,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,"Dr. Robertson is an amazing professor. There is A LOT of group work so if that isn't your thing, don't take this class. It is a lot of work but you will learn very valuable, applicable things. Two exams (on Sakai) and they were challenging, but she gives SO many opportunities to get extra points to boost your grade. Very accommodating and nice!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1109,3,5,2,NSCI326,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,"Dr. Robertson is the best professor I've had at UNC! She cares a lot about her students and is very passionate about her classes. This specific course was super helpful as it is focused around networking, building your resume, etc. It was a great way to ""force"" yourself to network. I would recommend this course and this professor to anyone at UNC!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1126,20,5,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,Dr. Robertson is the best! She truly cares about all of her students. I was nervous about taking neuroscience but Dr. Robertson was an excellent instructor and clearly communicated to us how we can succeed in her class. It does require a lot of studying - but if you put in the effort it's very manageable!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1125,19,5,2,NSCI175,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,"Dr. Robertson is the sweetest professor ever. She truly cares about her students. Her lectures are pretty good, and she's great at explaining concepts. One aspect I didn't like is the little group discussions during class. There is a lot of info in neuro and she gives you all the info you'll need to succeed. Her exams aren't too difficult.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1117,11,5,4,NSCI175,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,"Dr. Robertson is wonderful. She's nice and helpful, but unfortunately, the nature of the course makes it hard to get proper help in office hours bc so many students take 175. There's just not enough time one-on-one if you're really struggling. This is def a weed-out course. It wasn't the hardest thing in the world, but you do have to work for an A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1124,18,5,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,Dr. Robertson really cares about teaching but she does use active learning techniques. I found her class structure incredibly helpful - she organizes the course and coursework in a logical way that basically gives you all the tools you need to ace the exams and homework. Follow the learning objectives she gives and you're golden.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1120,14,5,4,NSCI175,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,"Dr. Robertson was an amazing, caring professor. Her lectures were always interesting and understandable. I didn't love the group work element of her class, so that was a bit annoying. She has very clear expectations about what you needed to know for exams, which made it easy to succeed in her class. Unlike most STEM classes, grades are spread out.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1112,6,5,2,NSCI175,UNIVERSITY OF NORTH CAROLINA,SABRINA,ROBERTSON,"Dr. Robertson's class is overall really great. She provides learning objectives which clearly layout what she's looking for on exams and on homework readings. The readings still take a lot of time since the course covers a wide array of topics, but overall it's manageable. I would definitely recommend taking a class with Dr. Robertson.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1171,5,5,4,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,"Dr. Sathy is a gem of a professor. She validates the busy schedule of her students and provides so many resources to do well. Instead of readings, you can watch her videos showing the material, you're expected to do this before class. The homework given is reasonable and serves to help you prepare for exams.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1173,7,4,3,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,"Dr. Sathy is an amazing person who loves her students more than anything and really wants them to succeed. She simplifies the material during lecture, but the exams don't exactly reflect that. The exams have trick questions. The course resources are pretty disorganized which makes it overwhelming.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1167,1,5,3,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,"Dr. Sathy is an awesome professor! She cares about her students and makes an effort to see that everyone is on the same page. I wasn't a huge fan of stats at the beginning of the semester, but I grew to love it. She's lenient with the way the class is taught and tries her best to appeal to different learning styles. She's a gem, highly recommend :)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1176,10,4,3,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,"Dr. Sathy is such a caring professor, always available to help you with the material or anything you need. Her lecture videos are the most helpful resource in the class, but attend lecture if you care about participation. The exams can be difficult but lots of practice and review is available. The group project at the end is not hard.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
