"row","quality_of_class","difficulty_of_class","class_code","college","prof_firstname","prof_lastname","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","outrage_agg","personal_attack_agg","prejudice_agg"
5,5,4,"SOC884","OHIO STATE UNIVERSITY","RACHEL","DWYER","Professor  is a thoroughly outstanding instructor who took a real interest in my success. She strikes a careful balance between imparting information and allowing free discussion. If I could repeat this class every quarter, I would (and I'd bet I'd learn something new every time!) I cannot speak highly enough of the overall experience.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2.5,4,"SOC101H","OHIO STATE UNIVERSITY","RACHEL","DWYER","She is incredibly frustrating to listen to - she tends to stutter and ramble a lot. Ridiculous amount of reading assigned, and her grading is tough despite unclear expectations. Not recommended.",0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1
7,5,3,"SOC101H","OHIO STATE UNIVERSITY","RACHEL","DWYER","Honestly, I have nothing but positive things to say about this teacher. She was very friendly and approachable. The class was generally interesting and her expectations were clear most of the time. She allowed me to move my final time to a more convenient time, which I greatly appreciated. I would definitely recommend taking her course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.5,5,"SOC463","OHIO STATE UNIVERSITY","RACHEL","DWYER","She was hard to follow...maybe needs to update her technology use in class. She doesn't like to give A's on her papers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4.5,5,"SOC463","OHIO STATE UNIVERSITY","RACHEL","DWYER","EXCELLENT PROF! She is SO smart! Talks very quickly, and is easy to zone out so bring a snack or soda to class. Go to class every day and take detailed notes (try to write everything she says) and you will do okay. Promptly responds to emails and is understanding of personal problems that conflict with class. Highly recommended(esp 4 soc majors)!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,4.5,4,"SOCH463","OHIO STATE UNIVERSITY","RACHEL","DWYER","I took this as a GEC course and while she is helpful, responds quickly to emails, and is enthusiastic and funny, she graded hard, took bad notes on the board, and got off track and confusing sometimes during lecture. I worked really hard for a poor grade, so I'd advise taking this with another professor or a finding a different GEC.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3.5,4,"SOCH463","OHIO STATE UNIVERSITY","RACHEL","DWYER","The discussions we had were very interesting for the most part-- takes input from a lot of people which is important. A lot of the readings are DRY, and sometimes she grades as if we were sociology majors (I don't think think one of us was). Sometimes she made the material really interesting, and sometimes I couldn't help but bring sudoku.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,2,"SOC463","OHIO STATE UNIVERSITY","RACHEL","DWYER","Extremely helpful and kept the class entertaining.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,2,"SOC463","OHIO STATE UNIVERSITY","RACHEL","DWYER","This professor was very enthusiastic, she was willing to help and very easy to talk to. She doesn't make it mandatory to come to class but if you do majority of what's on the exams is talked about. The first exam was very easy but the final was kind basically to get the slackers.....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4.5,3,"SOC463","OHIO STATE UNIVERSITY","RACHEL","DWYER","I was really inspired by her! She makes things really interesting and she's really easy to talk to! I want to look into the social stratification minor, that's how interesting she made the class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,4.5,4,"SOCH463","OHIO STATE UNIVERSITY","RACHEL","DWYER","This class was my favorite class ever at OSU (and I am a science major!) and she was probably the best prof I have ever had either. 2-5 pg essays,2 exams, and participation determine your grade. Fair grader...more than willing to help on essays. I didnt think tests were hard if you had good notes and of course studied! AMAZING! Take her class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,3,"SOCH101","OHIO STATE UNIVERSITY","RACHEL","DWYER","Wonderful lecturer, keeps things interesting and fun, and loves to have debates/conversations among the class. She is a very fair grader, but don't expect to be able to slack off. Just pay attention in class, read the book, and do your work, and you'll be fine. Highly recommended.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,2,"463","OHIO STATE UNIVERSITY","RACHEL","DWYER","Very interesting lecturer. Kept most students interest. Made subject matter interesting and easy to understand. Creates her own exams so they went along with what was learned in lecture. I had two 5 page papers to do for the class but they were nothing super difficult.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4.5,3,"SOC463","OHIO STATE UNIVERSITY","RACHEL","DWYER","This was a really hard class, but she is a fair grader and very intelligent. You can tell how passionate she is about the subject matter just by how involved she gets into her talks in class. Her lectures are really concise and, at times, even stunning. I hate sociology but I would take another class with her anyday.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,2,"SOC463","OHIO STATE UNIVERSITY","RACHEL","DWYER","love love love this prof. her lectures are interesting and she knows with extreme detail what she is talking about. she makes classes interesting by addressing relevant issues. always willing to go out of her way to help students if they need it. take her! friends had her for h101 and they liked her too!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5,3,"SOCH101","OHIO STATE UNIVERSITY","RACHEL","DWYER","She's a great teacher, and she made H101 extremely fun, interesting & relateable. She's a bit of a tough grader, but it's nothing unreasonable. I agree though, if you take H101, take it with her. And make sure you speak up. She likes people who talk a lot.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2,"SOC1101","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","Mr.  is one of the best professors I have had! This class is really an easy A if you try. Sometimes his grading is a little tough but he gives you PLENTY of opportunities to make up for any points you might have lost. He will literally give you the answer if you meet with him and he's a great guy in general who really wants you to pass.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,"SOC3380","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","Wow where do I start, took an online race in America class, the work is absolutely ridiculous for it being a 3000 level class. Its way tooo much reading he nitpicks everything on each of your assignments, if you dont add a word count on your assignments which are 6 total due every Wednesday and Friday you will lose all points. RUN RUN RUN AWAY",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,2,"SOCIOL3302","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","It was a pretty standard sociology class. He did a good job and really tried to get the class to debate the readings. (He did a pretty good job considering our class was at 8:00am). I wasn't all that interested in the class because it was just a gen ed, but other classmates got more into it. He has a very strict no phone/technology policy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,"SOC3302","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","You get as much out of this class as you get in. Most of the in-class lectures are discussions, and  loves letting the students share their opinions on the topics being discussed in class. He's always available for his office hours, and will talk to you even if you don't have any specific questions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,"SOC3302","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","This class is an actual joke in terms of difficulty.  himself isn't a native English speaker so he pretty much gives everyone 100% on all assignments as long as they are turned in. While his lectures are fairly interesting and intuitive, the homework for this class is high school level. Enroll in this class for an easy break.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6,3,1,"SOC2367","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","While  is a very nice man and a great professor to just talk to, his class really didn't add anything to my academic experience. He never really had a clear lesson plan and the purpose of the whole course seemed to just be one big workshop for the final paper. Basically everything was graded for completeness, an easy A, but a fun class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,1,3,"SOC3380","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","He can be pretty crass when leaving feedback on your assignments, especially essays. In my opinion, he lets his leftist bias show while teaching the class. For example, he asked us to asses where racial tension was in the U.S, but when he graded it he acted like there was only one right answer. There are many other examples of his leftist bias.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,2
8,5,2,"SOC3302","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","Engaging, informative lectures. Reading material, while often lengthy, is interesting. Requires a lot of writing. Overall excellent professor and I learned a lot from him.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,1,"SOC3302","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","Class had zero quizzes or tests. Had a reading with summary and opinion article due every week and two essays.  seems to be very smart and wants everyone to succeed. Class got boring at times but he recognizes that we have many more difficult classes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3,"SOCIOL1101","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","This was a great class! You watch documentaries that cover many social issues that are very interesting. His accent did frighten me at first because I have had difficulty understanding him during the first two lectures but I grew used to it and he uses his experiences coming from a Latin American family which helps relay the material.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11,5,2,"SOCIOL3380","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","I took his online class and its the easiest A I've had so far at OSU. There was a lot of work, but he was a super lenient grader. The material was also really interesting. I would definitely take him again!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,2,"SOC3380","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","This class was an easy A. There were weekly assignments (about 4-7 per week) and 2 essays. No tests. Just had to answer 1 review question and a summary on an article for homework and write in the discussion board w/ other students. It's some work but didn't take up all my summer time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,1,"SOC2367","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","Real nice guy but theres a good amount of work in the class. Super easy grader though, I've gotten 100% on the weekly homework. He's very flexible and really listens to students about the assignments. He lets you turn things in late, and there's a ton of extra credit opportunities. Nice guy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,3,"SOC2367","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","Thought provoking and stimulating. Spoke w/ him outside of class & corresponded with him over email several times. Prof.  requires alot of work on behalf of the student. If you assume equal responsibility for your education, everything you need to learn is provided. If you prefer, as many do, to be told precisely what to think, stay away.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,3,"SOC3380","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","Disorganized, making it very hard to track your performance. Non-communicative, making it a giant pain to resolve any issues. Prompts and instructions were contridictory. The subject matter was interesting, but he was so clearly dismissive about actually helping us that we all had to start an email group just to decipher the assignment prompts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
16,5,2,"SOC3302","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","Great Professor. He genuinely cares about the class and the topics. You just have to read some online articles and write a page summary, one movie group project, and the 2 midterms (which were not hard). You can miss 4 classes but if you know you will miss more it will drop you 10% from your final grade automatically.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,3,"SOC3302","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","You'll be doing a lot of reading for the class, but the articles are pretty interesting. Presentations in class and discussions are interesting but can get pretty heated if a few people start arguing. He always wants to hear your opinion, which is pretty cool.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,2,"SOC1101","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","English is not his first language; has an accent but you get used to it. good teacher. Youll read a lot (20 page essays per week andthen write summary). Attendance is basically mandatory although you are allowed to miss a few classes. Tests are easy essays. This class was one of my favorites. learned a lot. Heated debates! never used the textbook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0.5
19,2.5,2,"24508","OHIO STATE UNIVERSITY","VICTOR","ESPINOSA","I think he genuinely wants his students to learn the material, but his lectures were confusing. Even though he is a non-native speaker, I feel like the language barrier was not the issue. He just had a really hard time teaching the material due to being very disorganized. We wrote lots of papers, and I don't think he really graded any of them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,4,"COMM4820","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","Chip is a cool dude, but his class is BORING. The class is mostly a discussion on readings and you must participate. There is no final which is nice but there is a quiz due before every class, and it's heavily based on the readings. And you only get 5 minutes on the quiz. Don't be surprised if you end up falling asleep during his lectures.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4,"COMM4820","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","Chip is really kind, but he cares more about content then students. There is a quiz before every class and the Assignments take forever. If you are just taking this class to get an easy A, its not. you will work for it. The class was very thought provoking though.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,3,"COMM3440","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","Chip is a great professor, he makes the classroom a conversation more than just a lecture hall. The material he covers is great and really has you think about the world of media and communication. I learned a lot from him. Tests and assignments are a little hard but if you put in the time you will do well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,"COMM3440","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","Chip is simply one of the best professors I had at OSU but his class is not for everyone. There is a lot of reading and technology use is frowned upon. But if you are interested in communication or politics, this is a must-take. A course that will truly change your worldview if you put in the effort. Don't skip class (random attendance sign-ups).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,4,"COMM3440","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","Had Chip for Political Comm, never had him for a pre-req course. I loved his class though. Interesting, intense material. People think he's tough, but guess what: he treats his students like adults and wants to make class a discussion, not a lecture. Considerable reading and discussion to expect, but absolutely a get out what you put in course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,5,"COMM3440","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","Do not take his classes. The class material could be incredibly easy to understand, and he tries to make it sound more complicated to suit his ego. His tests are unnecessarily difficult and I feel like he does it on purpose. He doesn't get enough love from his department so he takes it out on the students. Stay away from him.",1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
7,1,4,"3440","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","""Chip"" may be the worst professor at Ohio State. He is so condescending and full of himself and made the class harder and more boring than it ever needed to be. I looked up his rating before I took the class and he seemed okay but trust me he is not. I hated every second I spent in this class and was beyond glad to see the last of him.",1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
8,5,1,"1101","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","He is funny!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1.5,5,"COMM1101","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","""Chip"" is resentful his research can't earn grants and takes it out on students by taking a entry level class full of athletes and people who are just trying to get into the major way to seriously. He makes things unnecessarily difficult and believes he is the ""cool"" teacher but is unhelpful and screws students over on exams and quizzes. Avoid him!",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
10,3.5,4,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","Chip is great. He really understands theory, but his has a background political communications and often uses political examples for class. This could be helpful in a class with 600 students because everyone has a basic knowledge on political issues. He DOES NOT post lectures note online, so read the textbook & going to office hours &/or see a TA.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,5,1,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","Chip is a really nice guy and knows how to explain the material and give good examples. He doesn't give out extra credit and there are only 3 exams, 10 quizzes and 5 CREP experiment points but the material is common sense and easy to grasp. He also gives you a chance to take everything a second time and get the average of your scores.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,3,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","he took this class waaaay too seriously for a 100 level Comm class. offers no extra credit and averages your exams and quizzes instead of taking your better score",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.5,4,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","there is NO opportunity for extra credit and the exam questions can be a little tricky. Make sure you read the questions in entirety. Chip is a good guy but You must come to class to get notes because he wont give them out for any reason. Make a friend in his class so you can give notes to each other. You have to have the book to pass quizzes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3.5,3,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","Relatively easy. Need to attend class for notes. Need textbook for quizzes. Exams are somewhat harder than they need to be, but not impossible.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4.5,1,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","The questions on the exams are right from the power point notes. If you go to class or get the notes from someone it's an easy class. You also are allowed to take exams twice and average the scores. Overall he made the class interesting and I would take him again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1.5,4,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","""Chip"" is pessimistic and not helpful when it comes to students individually. Lecture notes are ridiculous (grammar, length) and he doesn't have the ability to clarify. He puts most of his work on his TA's and will ramble during lecture- hard to focus. The class is too large for him to care.CERTAINLY made this course more difficult than needed",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
17,5,2,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","He was a nice guy who explained the concepts really well and made the subject interesting. His exams were straight forward from the material and were not trying to trick or mislead, just test your knowledge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4,2,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","At first the class seems difficult but after the first text it's very predictable. The quizzes and exams are straight out of the textbook and notes. Make sure you go to class because he doesn't post his notes. Overall the class really isn't too bad.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,2,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","He's really funny and makes lectures pretty interesting and fun which made me look forward to going to class. Very interactive with the students during class and clarifies the material better than the textbook does. The book is necessary for both the exams and online quizzes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4.5,2,"COMM1100","OHIO STATE UNIVERSITY","WILLIAM","EVELAND","He makes class pretty interesting. You don't need to attend because basically the same stuff is in the text book, but he makes it so easy to understand. He's very organized so taking notes is easy. Tests are simple as long as you reread notes and text.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,3,"PSYCH4518","OHIO STATE UNIVERSITY","RUSSELL","FAZIO","This is actually the most interesting class I have taken in OSU. If you are really into social psych, you would like this class. There's no assignments, so final grade is only dependent on exams, which are hard but the grade is curved according to the ranking. Attendance is not mandatory but super helpful if you want to get a good grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,"PSYCH4518","OHIO STATE UNIVERSITY","RUSSELL","FAZIO","This was the most boring class I have even taken at Ohio State. If you are a psychology major I recommend taking ANY other class as your upper level class. Theres only 3 exams that count towards your grade and thats it. It wasn't too hard just honestly SO SO SO boring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2,"PSY4518","OHIO STATE UNIVERSITY","RUSSELL","FAZIO","I agree that class average was a D on every test, but a curve makes it a B-. All you need to do to do well is show up to class and take notes on the research he discusses. He is a great, knowledgable professor. He even admitted he makes the tests hard because it's an advanced class, but he curves greatly. don't blame a poff because you don't study!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,5,"PSYCH4518","OHIO STATE UNIVERSITY","RUSSELL","FAZIO","Good luck passing this class. Averages on the exams are D's. Hardest class I've ever taken and he makes his tests unpassable. Do not take this course!!!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5,3,"PUBHLTH2010","OHIO STATE UNIVERSITY","AMY","FERKETICH","I literally switched my major to public health after this class. I would say that the time in class is not productive, and most of the homework out of class takes some time to do (1 page writing and 1 easy quiz a week for the most part), but the content is very interesting. We read novels relating to public health. Loved this class and professor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,"PUBHLTH2010","OHIO STATE UNIVERSITY","AMY","FERKETICH","Not difficult but not particularly interesting. Seems generally nice but came off as very condescending in emails and one-ones.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,2,2,"PUBHLTH2010","OHIO STATE UNIVERSITY","AMY","FERKETICH","A nice enough professor, but not very engaging and often comes across as condescending",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4,5,2,"PUBHLTH2010","OHIO STATE UNIVERSITY","AMY","FERKETICH","Class consisted of asynchronously watching a lecture and videos each week and then 1 page reflections about what you watch. In person meetings were a lot of cool guest lecturers and discussions about topics. Not very much work, no tests. 1 group research paper and 1 ""final"" project that is really easy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,3,"PUBHEPI3410H","OHIO STATE UNIVERSITY","AMY","FERKETICH","I took case studies in epidemiology my freshman year and loved having Dr. . Even though the class was 3 hours long and in the evenings, I always looked forward to it. She gave group projects, but they were interesting and actually helped us learn the material. She also brought snacks every week.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,3,"PUBHLTH2010","OHIO STATE UNIVERSITY","AMY","FERKETICH","I heard amazing things about this class, but with the way it is set up I was super disappointed. A different TA teaches each module and each quiz is written completely differently making them hard to study for. Her rubrics and syllabus are extremely vague on projects as well, and asking for clarity from her or the TAs was not helpful at all.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,5,3,"PUBHEPI3410H","OHIO STATE UNIVERSITY","AMY","FERKETICH","The best class I've taken at Ohio State so far. Small class, about 15 people and totally focused on case studies. For older students, great way to apply what you've learned in other classes. For freshmen, great opportunity to learn from her and students that have been in the program",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.5,3,"PSYCH100","OHIO STATE UNIVERSITY","TERRI","FISHER","She is an alright professor. Studying is an absolute in her class. Material is easy. Most tests are all multiple choice.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.5,4,"PSYCH551","OHIO STATE UNIVERSITY","TERRI","FISHER","I have taken a few classes with . She's a very good teacher and has lots of ways to make lecture not so boring. Her tests are tough though. You really need to study and understand what's going on. Her classes are interesting but can be tough. It's really not a slack-off kind of class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2,"PSYCHMANY","OHIO STATE UNIVERSITY","TERRI","FISHER","Dr.  is one of the best profs I've ever had! I'm in my senior year and her classes are great.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,5,"PSYCH100","OHIO STATE UNIVERSITY","TERRI","FISHER","I hated her class. Very boring, and she failed me by .5 points and would not do anything about. She makes people do expeirments that dont count for anything. This class was just plain stupid to take.",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5,5,3,"PSYCH340","OHIO STATE UNIVERSITY","TERRI","FISHER","She is the reason I want to study Psychology!.....A wonderful & very talented prof. Her test are not easy ....but you will learn a lot. I enjoy all her classes!.......",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,3,"PSYCH","OHIO STATE UNIVERSITY","TERRI","FISHER","I had a couple of classes with Dr. . She was amazing in all of them. She changed the direction of my entire college experience. She was great in all ways.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,3,"PSYCHOLOGY100","OHIO STATE UNIVERSITY","TERRI","FISHER","She is an excellent professor and her class was really a lot of fun. She is very helpful at making sure everyone understands, and throws in plenty of interesting stories, examples and analogies. I would definitely recommend her to anyone!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2,"3597","OHIO STATE UNIVERSITY","REANNE","FRANK","Dr.   was one of the most passionate and amazing professors I had ever had. She made me discover a love for a topic I never thought was possible, demography. She encourages students to have open discussions and is ok with going off track if it means have a good in depth conversation. She is truly an amazing soul and an awesome professor!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,4,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","I loved Dr. ! She removed a lot of material that gave students trouble in the past and constantly went at a pace she felt the class was understanding. Very straightforward of what is required and a fairly easy class if you just show up and pay attention.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","Dr. 's lectures were extremely long, but since it was only once a week it isn't too bad. She is always considerate of whether or not students understand the subject. The class is simple for a statistics class, and is easy if you can comprehend the material. She gives tons of extra credit, and it's composed of 4 assignments and 2 exams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,"SOCIOL3549","OHIO STATE UNIVERSITY","REANNE","FRANK","She seems to be better than the reviews before me. She really seems to try hard to explain things & she is helpful if you ask questions. The lectures are really long and boring though. There's 4 HW assignments that aren't too bad and a midterm and final. She also takes attendance and gives extra credit every class. All the grades were graded fast.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
