"row_id","row","college","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","TOXICITY","SEVERE_TOXICITY","INSULT","total_toxicity","TOXICITY2","coded_toxic","new_row_id","coded_toxic2"
2275,5,"OHIO STATE UNIVERSITY","Ive taken two of his classes so far, intro psych and stats. His stats was very very time consuming and extremely lecture and homework heavy. However, I still managed to finish with an A as hes super helpful and very clear in what he expects. He tends to take a while to answer emails but tends to be lenient and usually curves tests.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019728716,0.00092983246,0.011084898,0,0.02065854846,0,2349,0
2276,6,"OHIO STATE UNIVERSITY","The class was neutral. The only ""textbook"" used included online articles. He has VERY long lectures that you MUST listen to completely. I also recommend taking notes while watching as well (helps for exams). As for writing assignments, there were only about 4-5 and were required to be about a page long. The only assignments were quizzes and exams!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01608456,0.0006914139,0.009507888,0,0.0167759739,0,2350,0
2277,7,"OHIO STATE UNIVERSITY","Lectures are really interesting and usually funny/entertaining. He gives out a paper at the beginning of every unit with exact specifics of what you'll be tested on. Attendance is barely a requirement as he posts all his lectures online at the beginning of the semester.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009298885,0.00058174133,0.0072088744,0,0.00988062633,0,2351,0
2278,8,"OHIO STATE UNIVERSITY","A great professor. Gives numerous chances for extra credit, take advantage of them. Will finish with a low A. Tests are multiple choice, very few homework assignments that take 5 minutes max. If you halfway study for exams youll be fine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009487377,0.00056266785,0.0071043735,0,0.01005004485,0,2352,0
2279,9,"OHIO STATE UNIVERSITY","Take advantage of all extra credit opportunities and study for the exams. He gives you the power point slides, but be sure to take extra notes on them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011623607,0.00062942505,0.007854878,0,0.01225303205,0,2353,0
2280,10,"OHIO STATE UNIVERSITY","Funny guy, realistic, took a lot away from this class. Make sure to pay attention and go to class every time or you will sink.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165053,0.0031661987,0.057890166,0,0.1682191987,0,2354,0
2281,11,"OHIO STATE UNIVERSITY","I enjoyed taking his class. You should go to class and study for exams. Take advantage of extra credit. Overall pretty easy class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029799197,0.0013542175,0.012794908,0,0.0311534145,0,2355,0
2282,12,"OHIO STATE UNIVERSITY","Was a very easy going professor, lectures were never boring. You rarely have out of class assignments, but if you do they are very quick and easy. I would definitely recommend, Dr.  is very humorous and very understanding.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015267765,0.00061035156,0.009906891,0,0.01587811656,0,2356,0
2283,13,"OHIO STATE UNIVERSITY","This class isn't difficult If you have a strong foundation in math if you don't I would recommend rectifying those problems before taking this class. Study and you will do well. He is very understanding.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022021262,0.00084877014,0.0105148945,0,0.02287003214,0,2357,0
2284,14,"OHIO STATE UNIVERSITY","Had him for my psych 1100 and my data analysis course. He's a very reasonable professor. And to all the people that said his tests are extremely hard, it's just because you didn't study. Every class I've had with him had two groups, the ones who studied and averaged an A on tests, and those who didn't and blamed him for their failures.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02638162,0.00074863434,0.014314918,0,0.02713025434,0,2358,0
2285,15,"OHIO STATE UNIVERSITY","Tests are confusing but was an interesting class and he is a nice guy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01859777,0.001168251,0.010476895,0,0.019766021,0,2359,0
2286,16,"OHIO STATE UNIVERSITY"," was my favorite professor this semester. His lectures aren't boring, he offers a good amount of extra credit, and the tests are not difficult if you look at the notes. He always tells you exactly what you need to know. If you didn't do well, that was solely your fault for not studying. Textbook is not necessary.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438942,0.0009441376,0.019870255,0,0.0448383376,0,2360,0
2287,17,"OHIO STATE UNIVERSITY","Attendance is not required, but I recommend going to every class. There is a lot of important material that are in the lectures and not in the notes available online. Test are hard, but are curved. Recommend spending a few days studying. HW ends up being worth more than the tests so if you're not a test taker HW can make up for it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009864358,0.00061035156,0.007303875,0,0.01047470956,0,2361,0
2288,18,"OHIO STATE UNIVERSITY","Doesn't respond to emails. Exams are hard and take all day to complete.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013885498,0.00064373016,0.008291881,0,0.01452922816,0,2362,0
2289,19,"OHIO STATE UNIVERSITY","Ignores emails asking for help. Homework load is excessive to the point my other classes were affected. Others including myself have had to skip classes in other subjects in order to finish his homeworks on time. He is not flexible whatsoever. Exams are on Friday 6amto9pm, you have to work or go to school? Tough luck!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026499467,0.00074386597,0.014352918,0,0.02724333297,0,2363,0
2290,20,"OHIO STATE UNIVERSITY","I enjoyed his class. He doesn't take attendance. He has a sense of humor. If you read your power point notes everyday from class or online you will do good on exam. Quizes are online and would recommend using notes and all time allowed. He curves test and your final grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01237757,0.00068187714,0.007873878,0,0.01305944714,0,2364,0
2292,2,"OHIO STATE UNIVERSITY","I took psych 3325 and she was amazing. Group assignment and homework/quizzes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013634177,0.00096797943,0.008044879,0,0.01460215643,0,2365,0
2293,3,"OHIO STATE UNIVERSITY","one of the smartest and best professors at OSU!!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010555492,0.000872612,0.007835878,0,0.011428104,0,2366,0
2294,4,"OHIO STATE UNIVERSITY","Class was required for my major but very interesting and easy to stay engaged, gave lots of real world examples to make topics clear, if you ever have a question, email her and she'll respond right away",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019854378,0.0012302399,0.009279887,0,0.0210846179,0,2367,0
2295,5,"OHIO STATE UNIVERSITY","She's a very nice person and a pretty good lecturer that tries to make pretty boring material interesting, but her exams were overly hard. Even though I had pretty much every term from her slides memorized, I still struggled on some of her exams because she asked very nit-picky questions that forced you to know many intricate details.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034513097,0.0010538101,0.016556932,0,0.0355669071,0,2368,0
2296,6,"OHIO STATE UNIVERSITY","Dr.  is by far my favorite professor that I have had. She is extremely funny, smart and honestly cares about the students and will go out of her way to help. When it comes to her lectures she is extremely enthusiastic, and can really relate the content to your life and the real world. I recommend signing up for one of her courses.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007382561,0.0006866455,0.006847872,0,0.0080692065,0,2369,0
2297,7,"OHIO STATE UNIVERSITY","She really cares that her students do well in the class and gives many opportunities to bring up your grade. Participation matters but she gives more than enough opportunities to earn all the points. She usually tries to end class early, and reviews after every section. She drops 6/11 quizzes and 2/3 written assignments. I would take it again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01834645,0.00074863434,0.010172892,0,0.01909508434,0,2370,0
2299,9,"OHIO STATE UNIVERSITY","She is one of the best professors I've had. She cares about the subject, cares about the students, and loves to share personal stories. As much as people have complained about her tangents, they are relating to the subject matter and will help you learn and retain the material. I've had two classes with her & will be taking another next semester!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076652975,0.0005531311,0.0068763723,0,0.0082184286,0,2371,0
2301,11,"OHIO STATE UNIVERSITY","Super nice professor who works to make sure that you learn what you'll use in your career. Is readily available to help students who need it and works to get to know students, which is uncommon at large universities like OSU.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056233127,0.000436306,0.0064108693,0,0.0060596187,0,2372,0
2303,13,"OHIO STATE UNIVERSITY"," likes to facilitate class conversation which can get a little boring, but her exams are easy (you can contribute questions to them and she has buffer questions), and participation points can be made up by posting on the forum. Going to class isn't strictly necessary because she posts slides, but I enjoy it for her helpful examples.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027324399,0.0011062622,0.015188923,0,0.0284306612,0,2373,0
2305,15,"OHIO STATE UNIVERSITY","She is really funny, makes assignments and tests pretty easy if you memorize the notes. The examples she uses in her slides are on the exams. Great professor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016712861,0.0010108948,0.00979289,0,0.0177237558,0,2374,0
2306,16,"OHIO STATE UNIVERSITY","She is a really funny person. I had a lot of fun in this class. It was interesting and she made the class atmosphere laid back and comfortable.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02107848,0.0014972687,0.00975489,0,0.0225757487,0,2375,0
2307,17,"OHIO STATE UNIVERSITY"," is a funny and friendly person. The problem with this class is that there are many sections of it so the instructors have to be strict on certain things like late papers and such. There's lots of note-taking, and the tests are pretty hard, but not so bad if you prepare yourself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031684756,0.0011825562,0.01632893,0,0.0328673122,0,2376,0
2309,1,"OHIO STATE UNIVERSITY","Not sure why everyone thinks this class is so hard, maybe it depends on the T.A. Anyway, I highly recommend some kind of recording device for this class, as lectures consist entirely of him talking. Not the most enthralling class, but if you are pre-law I would seriously consider taking his section of this course. You will learn quite a lot.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019100413,0.0008678436,0.009944891,0,0.0199682566,0,2377,0
2310,2,"OHIO STATE UNIVERSITY","Professor  is extremely knowledgeable. The class is challenging because he assigns a huge breadth of reading and his exams ask specific questions. Very popular class among pre-law students.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869644,0.00048398972,0.007892879,0,0.01135363372,0,2378,0
2311,3,"OHIO STATE UNIVERSITY","Best professor I have ever had",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031449065,0.0019264221,0.014390918,0,0.0333754871,0,2379,0
2316,8,"OHIO STATE UNIVERSITY","Took a class on constitutional law w/him. Hardest class I took in my life. Had to read 200 pages a night for a 500-level, 5-hour class! Buddy, this ain't law school! I am a 3.8 maj. student and get great grades but the work we had to do was just ludicrous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36095104,0.005264282,0.39297962,0,0.366215322,0,2380,0
2318,10,"OHIO STATE UNIVERSITY","Getting an A would be miraculous with this guy. Way too hard to follow. In lecture, you think you understand what's going on, but when test time rolls around, it's like a foreign languange.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026028076,0.00084877014,0.014238917,0,0.02687684614,0,2381,0
2319,11,"OHIO STATE UNIVERSITY","No Comments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021196328,0.0012779236,0.009298887,0,0.0224742516,0,2382,0
2321,13,"OHIO STATE UNIVERSITY","Class was pretty difficult. E is pretty smart, very wordy, but there's some good information. Lots of readings required. Difficult to take notes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023317585,0.00081062317,0.012186904,0,0.02412820817,0,2383,0
2323,15,"OHIO STATE UNIVERSITY","No Comments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021196328,0.0012779236,0.009298887,0,0.0224742516,0,2384,0
2324,16,"OHIO STATE UNIVERSITY","Has shown up to maybe 4 out of all the classes does not give notes, just rambles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05378982,0.0015258789,0.022190686,0,0.0553156989,0,2385,0
2326,2,"OHIO STATE UNIVERSITY","He was nice, but this class was so annoying and terrible. He stood and spoke for 80 minutes and was occasionally asked questions. Exams and pop quizzes were open note, but had stuff we had never seen before. Writing a paper every day and summarizing each class was redundant and not helpful. Lots of extra credit, but this class was so tedious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23667802,0.0051498413,0.123407245,0,0.2418278613,0,2386,0
2327,3,"OHIO STATE UNIVERSITY","He's a nice guy, so I feel bad rating him poorly, but he does not know how to structure a class. His lectures just read off the slides, his tests are unreasonably difficult and he doesn't give enough time given the number of questions, his assignments are unclear, and he doesn't explain them. And we had to read and write a paper for every class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042657252,0.00091552734,0.021352753,0,0.04357277934,0,2387,0
2329,5,"OHIO STATE UNIVERSITY","I feel so bad giving Vlad a bad grade. However, Vlad simply talks for an hour and twenty minutes straight right off the slides, and he doesn't know how to structure the class. His pop quizzes and exams, while open note, have things on them I've never heard of before. In class, everyone looks at one another in confusion. Avoid him if you can.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11419344,0.0017547607,0.059061307,0,0.1159482007,0,2388,0
2330,6,"OHIO STATE UNIVERSITY","The lecture is kinda boring but Dr.  does work hard to teach it. He covers tons of experiments and great ideas. This class also push me to read journals that I might have never read and I learn a lot from those. Tests are OPEN BOOK + 55 extra credits, so you can't complain for anything! Also, he is really patient and always ready to help.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019980038,0.0006532669,0.012072904,0,0.0206333049,0,2389,0
2333,9,"OHIO STATE UNIVERSITY","Sometimes the class could be a little dull, but overall it was pretty easy. You have to summarize a lot of academic journals, but you can do an extra six and get sixty extra credit points! which is aaaaawesome. There were two separate final projects and a final exam, but both exams are multiple choice and the projects aren't difficult",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07450261,0.002117157,0.0279513,0,0.076619767,0,2390,0
2334,1,"OHIO STATE UNIVERSITY","Amazing class and professor who had some great stories from his own experiences. He made the class fun and engaging. Attendance matters as he takes it randomly throughout the semester, but I had a great time so never skipped.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006942749,0.00054597855,0.0067338715,0,0.00748872755,0,2391,0
2335,2,"OHIO STATE UNIVERSITY"," himself is great! The class is very interesting. Class consisted of 9 quizzes, 4 attendance grades, and group project. He takes attendance at random so make sure you show up to class. The quizzes were short (5 questions) but they left no room for error. Great class if you're a good test taker, but don't take to boost your grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01646154,0.0011014938,0.0103248935,0,0.0175630338,0,2392,0
2336,3,"OHIO STATE UNIVERSITY"," makes class enjoyable. He has some challenging quizzes, but as long as you study the material and take notes during lecture you should be able to keep a manageable grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016210219,0.0008201599,0.009678889,0,0.0170303789,0,2393,0
2337,4,"OHIO STATE UNIVERSITY","W/  ATTENDANCE MATTTERS. 5 quizzes (scheduled), 5 attendace & 5 reflections (both not scheduled & taken in class. in my class in the last 4 weeks, which was annoying), & final only 200 points total (not weighted.) He promises hella extra points but only offered like 5 points. He has cool stories from clinical experience. show up & you'll pass.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027324399,0.0008535385,0.013706914,0,0.0281779375,0,2394,0
2338,5,"OHIO STATE UNIVERSITY","w/ , ATTENDANCE MATTERS. I didnt like 's class because lack points (nothing is weighted). 200 points in total, 5 quizzes, 5 attendance and reflections (separate things primarily taken in the last 4 weeks of the semester), and the final. Everything is cumulative. With that said, if you attend and pay attention, you'll pass also cool stories.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02048268,0.0007724762,0.010590895,0,0.0212551562,0,2395,0
2339,6,"OHIO STATE UNIVERSITY"," was not my favorite professor. he was entertaining at first, but he began to repeat his stories a lot and let students get off topic. Lectures took longer than they needed to. Not graded on many things (5 attendance, 5 reflections, 5 quizzes, and a final). quizzes were 10 mcq, but were cumulative and some were a bit challenging.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026735162,0.0008678436,0.01465692,0,0.0276030056,0,2396,0
2340,7,"OHIO STATE UNIVERSITY","For such an early class, it was the one I never wanted to skip. His lectures were always equally as entertaining as they were informational. His experience in the field and his advice were helpful to anyone considering becoming a psychologist. However, his quizzes are a little difficult so make sure you study! Attendance is also SUPER important!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011560776,0.00066280365,0.008234881,0,0.01222357965,0,2397,0
2341,8,"OHIO STATE UNIVERSITY","If you do decide to take his class, make sure you show up for every class because he makes attendance basically 50% of your grade. There's no debating your missed attendance situation unless it's severe enough to warrant a doctor's note.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022964042,0.00064373016,0.011958904,0,0.02360777216,0,2398,0
2342,9,"OHIO STATE UNIVERSITY","Super harsh grader with no feedback. I would expect that if he wants us to be creative, he would be as well. Instead, he made us regurgitate the information in a ""new"" way for most of the assignments which was not helpful to learn the material. However, I did not watch one lecture and still got an A-, so do the discussion posts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051068526,0.0010251999,0.026058068,0,0.0520937259,0,2399,0
2343,10,"OHIO STATE UNIVERSITY","Dr.  is a fun understanding professor. Just be upfront with what is going on in your life and he will work around you. Showing up for class is 50% of your grade, so make sure to go.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018723432,0.0007724762,0.010020891,0,0.0194959082,0,2400,0
2344,11,"OHIO STATE UNIVERSITY","Dr.  is the best lecturer I've ever had at Ohio State. His lectures are so interesting and I could listen to him talk forever. However, he gives 6 cumulative exams (not counting the final) throughout the semester, so be ready to study a lot! The questions can also be a little tricky. But overall, Dr. 's humor and wisdom make up for it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009675868,0.00051498413,0.00815888,0,0.01019085213,0,2401,0
2345,12,"OHIO STATE UNIVERSITY","The real life stories were the most helpful. Dr.  is the best instructor I've ever had. The people who don't show up and don't complete the work will not do well, but that's on them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016587202,0.00053167343,0.010400894,0,0.01711887543,0,2402,0
2346,13,"OHIO STATE UNIVERSITY","Took this class because I had open credit and I thought it would be an easy A. 9 quizzes make up a majority of the grade in the class, but every quiz is cumulative, so you pretty much take a 5-question final exam every week or two. The only other points in the class are from attendance and a group project, so you have to do well on the quizzes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014450971,0.001115799,0.00806388,0,0.01556677,0,2403,0
2347,14,"OHIO STATE UNIVERSITY","Love this teacher. Kind of hot in my opinion. haha, anyways, he's a really great instructor. Lectures are pretty interesting, and he's not the type that has to go to the last minute. When he's done with the powerpoint slides, he's done with class. Gives great advice for school, and life in general. Also, explains his past experiences, which are fun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069754265,0.0037956238,0.0151129225,0,0.0735498888,0,2404,0
2348,15,"OHIO STATE UNIVERSITY","Dr.  keeps his lectures funny & fresh. He is very easily accessible via email, text, or Carmen and is willing to help students at reasonable request. It's important to show up to class because he will randomly hand out an in-class activity for EC. Show up, pay attention, take notes, review lecture slides & you'll pass with a stellar grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007696713,0.000436306,0.007341875,0,0.008133019,0,2405,0
2349,16,"OHIO STATE UNIVERSITY","Dr  is the best instructor/professor I have ever had in my whole life. He inspires me to be better. His examples help make learning easy and fun. Please take his classes and you won't regret it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01419965,0.0011634827,0.008652883,0,0.0153631327,0,2406,0
2350,17,"OHIO STATE UNIVERSITY","The best!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015833238,0.0013828278,0.008766884,0,0.0172160658,0,2407,0
2351,18,"OHIO STATE UNIVERSITY","Dr.  is an amazing professor. He uses personal examples to make us understand. I would recommend him to everyone. Best professor I have ever had!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009047564,0.00081539154,0.0073988754,0,0.00986295554,0,2408,0
2352,19,"OHIO STATE UNIVERSITY","One of the best professors I have ever had. Super passionate about what he teaches and he cares about his students achieving the best grade they can.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009738698,0.0007677078,0.0075508766,0,0.0105064058,0,2409,0
2353,20,"OHIO STATE UNIVERSITY"," is actually one of the best teachers I have had at OSU so far. He is extremely clear with what he expects and wants you to be prepared for exams (he has awesome review sheets and a review day). He does not want to trick you and what you see is what you get- study the powerpoint and you'll do great!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025085296,0.0013160706,0.012490907,0,0.0264013666,0,2410,0
2354,1,"OHIO STATE UNIVERSITY","Professor  is extremely disorganized. While it is evident that she is knowledgeable and enthusiastic about course content, she does not communicate clearly with students. She made this course very confusing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15269235,0.0014781952,0.081261896,0,0.1541705452,0,2411,0
2356,3,"OHIO STATE UNIVERSITY","Dr.  was a great lecturer and is really passionate about Women's Gender Studies but oftentimes she would just lecture off tangent on things that we (the class) weren't sure of the relevance to the test. If you are passionate about Women's Studies this class will be easy but attendance is mandatory and the TAs are tough paper graders.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019351736,0.0007581711,0.009868891,0,0.0201099071,0,2412,0
2357,4,"OHIO STATE UNIVERSITY","Dr.  is awesome! She is such a positive beginning to my mornings and her lectures are great! The TAs on the other hand...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01426248,0.00096321106,0.008690883,0,0.01522569106,0,2413,0
2358,5,"OHIO STATE UNIVERSITY","While  is a huge part of Ohio States WGGS program and is super intelligent, lectures stink. I can only recall a handful of times she wrote on the board. The readings are so extensive but you have to read them to actually understand lecture. brownie points: print the material and highlight she loves that! material is great; she ruins the fun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27412915,0.0061035156,0.23704576,0,0.2802326656,0,2414,0
2359,6,"OHIO STATE UNIVERSITY","She's very unprepared and the whole class is just her lecturing and talking about all the reading you have to do somehow. Her expectations are wildly too high. She never responds to emails. She takes this class too seriously. I would NEVER recommend anyone take this class. While the material is interesting, she ruins it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2359567,0.0032043457,0.15769513,0,0.2391610457,0,2415,0
2360,7,"OHIO STATE UNIVERSITY","women studies 110 isn't an easy A but it's def very possible.  was pretty good, but I loved my TA, Jackie. She made the class so much more interesting because of discussion during recitation. I didn't expect to fall in love with this class but I did, it's one of those classes that have the potential to impact you for the rest of your life",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017718147,0.00093460083,0.009184887,0,0.01865274783,0,2416,0
2362,9,"OHIO STATE UNIVERSITY","Too much work for a 100 level class! You have to write 5 papers, go to outside events, and tons of reading! However, the class material is pretty interesting and eye-opening.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01834645,0.00068187714,0.010856897,0,0.01902832714,0,2417,0
2363,10,"OHIO STATE UNIVERSITY","I loved this class. I looked forward to it everyday I had it. Although you don't get lots of one on one time with Dr.  she has such a passion that it is very enjoyable.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011309455,0.0010871887,0.007721877,0,0.0123966437,0,2418,0
2364,11,"OHIO STATE UNIVERSITY","Dr.  really made me think. She is not easy, there's a lot of reading, but it is worth it. She made me think about so many things. I took the class last year and I am still thinking about it. She really made me get it that women's progress is ongoing and only gets better if we actually THINK about changing it. This class rocked!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016712861,0.0010347366,0.009051885,0,0.0177475976,0,2419,0
2365,12,"OHIO STATE UNIVERSITY","The lectures were very interesting and always well prepared.She tried to have everyone participate in class! Too bad she never talk about the reading in class. The TA makes the class. I had a bad one, Meghan Kough who only cared about applying for her PhD program. The TA makes the meat out of the class, all the fun debates! Overall, good class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036634352,0.0009441376,0.019096779,0,0.0375784896,0,2420,0
2366,13,"OHIO STATE UNIVERSITY","Very enthusiastic and passionate. I found the mandatory attendance annoying. But overall lessons were okay. 5 writing assignments a must. Midterms & Finals were not comprehensive. Always go for the pre-exam review sessions. Good class if you are interested in Women Studies or Gender studies.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034984488,0.00082969666,0.014884921,0,0.03581418466,0,2421,0
2367,14,"OHIO STATE UNIVERSITY","Easy class...lots of work for a 110 course, though. Dr.  is pretty funny and has entertaining lectures, she also enjoys pop quizzes. A ton of reading and 5 mandatory papers. Good class, so long as you have an interest in womens studies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028031485,0.0010299683,0.011540901,0,0.0290614533,0,2422,0
2368,15,"OHIO STATE UNIVERSITY","Lectures were very long and did not always stay on point.It helps to have a good TA because I found that my notes from lecture weren't all that helpful on the midterm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012000589,0.0004339218,0.008766884,0,0.0124345108,0,2423,0
2369,16,"OHIO STATE UNIVERSITY","I had a horrible experience in this class. It was uncomfortable to speak in class and there was too much work for a 100 level class. She ignored any emails sent to her and so was not helpful at all. She also passed out an ""Etiquette Sheet"" saying we were not welcome to visit her in her office, and that we shouldn't ask questions about the tests.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.11357342,0.002231598,0.036214896,0,0.115805018,0,2424,0
