"row_id","row","quality_of_class","difficulty_of_class","class_code","college","prof_firstname","prof_lastname","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","total_toxicity","TOXICITY","SEVERE_TOXICITY","INSULT","TOXICITY2","coded_toxic"
47,16,3,3,"SOCI89H","UNIVERSITY OF NORTH CAROLINA","HOWARD","ALDRICH","Professor Aldrich was awesome in terms of caring about his field of work, but this SOCI89H class became very redundant, very quickly. For people who are actually interested in full-scale rationalization of America, this class is for you! For me, I only enjoyed having Aldrich as a professor because he was helpful and intuitive, not due to the course",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040430736,0.0010108948,0.019999169,0.0414416308,0
261,4,1,3,"SOCI252","UNIVERSITY OF NORTH CAROLINA","YONG","CAI","Professor Cai is incredibly out of touch with his students. He lectures all class long (boring lectures) and does not interact with us, and then gives us exams that over half the class fails because they are way too long and test us on content most of us don't understand. Pretty sure he doesn't know any of our names. Not sure how I will pass...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926474,0.0009584427,0.04442204,0.0936058427,0
678,3,3,4,"POLI238H","UNIVERSITY OF NORTH CAROLINA","EVELYNE","HUBER","She never really taught anything in class. She assigns a ton of unnecessary reading plus long lectures to watch before then just places us into breakout rooms that are a waste of time for half of class for us to discuss her ""Powerpoints."" She's nice and clearly smart about the subject, but very stats. heavy & boring. I would try a diff. Latin prof.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15987846,0.0023651123,0.0777699,0.1622435723,0
22,6,4,1,"PSYC245","UNIVERSITY OF NORTH CAROLINA","JONATHAN","ABRAMOWITZ","The best prof I've had so far. His class is 75% exams and 25% final essay, I was hesitant about that but the tests are extremely easy if you go to class and listen. He doesn't post full lectures so attendance is a must. Super nice guy and I really enjoyed his class even though I hate psych.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.075294,0.0016880035,0.024640027,0.0769820035,0
1252,3,4,3,"NROC25","UNIVERSITY OF NORTH CAROLINA","TODD","THIELE","I just want to point out that the there is another Dr. Tod Thiele at the University of Toronto who also teaches neuroscience and I find that hilarious.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022964042,0.001001358,0.013440913,0.0239654,0
634,10,5,1,"POLI100","UNIVERSITY OF NORTH CAROLINA","MARC","HETHERINGTON","All you have to do is take good notes during lecture/recitation and you're good. The information covered in lectures tends to be extremely boring. HOWEVER, Marc is such a naturally funny person that everyone stays engaged. During the course of the whole semester you're only graded by two papers and a few tests. Take this class!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028149333,0.00071048737,0.016024929,0.02885982037,0
266,9,3,2,"SOCI121","UNIVERSITY OF NORTH CAROLINA","YONG","CAI","He is a nice guy and the class is easy, but his lectures are incredibly boring, long, and scattered. He was not clear on grades and took a long time to grade/ wouldn't post scores and did not follow syllabus. Occasional pop quiz on reading. He will tell you what's on the test and it isn't challenging. Interesting topic that could be taught better.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.054779384,0.0008583069,0.029493837,0.0556376909,0
1038,20,4.5,1,"PSYC101","UNIVERSITY OF NORTH CAROLINA","DAVID","PENN","Loved this class! It is definitely an easy A. There are 5 short papers, 3 exams, and 1 final. You can drop the lowest grade for the papers and exams. Lectures are long but interesting. He likes to test people on the videos/examples/demonstrations, so take notes during those. DO NOT BUY THE TEXTBOOK. It is a huge waste of your money.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04785245,0.000872612,0.02012808,0.048725062,0
1370,8,4.5,1,"PSYC210","UNIVERSITY OF NORTH CAROLINA","ERIC","YOUNGSTROM","Dr. Youngstrom was a great professor. I'm innately horrible at math, and with his help (his TA Andrew Freedman is really good too) I got an A in statistics! Always willing to help, and he obviously designs the class so you can get the highest grade possible. If you have to take PSYC 210, definitely take it with Youngstrom!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03734144,0.0012874603,0.017012933,0.0386289003,0
1046,8,2,3,"NSCI221","UNIVERSITY OF NORTH CAROLINA","RACHEL","PENTON","Professor Penton is a nice woman but she is extremely disorganized and that is reflected in the course content and lectures. She puts a huge emphasis on group projects that are a huge waste of time and do not help you learn. You will need to teach yourself outside of class to pass the exams. Would not recommend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09611836,0.0010061264,0.04383647,0.0971244864,0
654,10,3,4,"POLI239","UNIVERSITY OF NORTH CAROLINA","LIESBET","HOOGHE","Having a good TA is key - go to the class, do the readings and you will be FINE. I like her - she def. knows what she's talking about!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025085296,0.0010299683,0.012528907,0.0261152643,0
498,8,2,4,"PSYC504","UNIVERSITY OF NORTH CAROLINA","KAREN","GIL","Not gonna lie, I was super excited for this class and did not enjoy it at all. Her exams are all super niche, making you memorize paper author names, and don't represent what we learn. She is also not super up front with communication in an online class setting and I feel kind of just along for the ride. I'd recommend taking another elective.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045873325,0.0012779236,0.019032324,0.0471512486,0
618,3,2,4,"POLI435","UNIVERSITY OF NORTH CAROLINA","JONATHAN","HARTLYN","He really knew what he was talking about and was enthusiastic about the subject, but really painful to watch speak for over an hour. I ended up taking no notes and not learning much.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03828422,0.0009059906,0.018323302,0.0391902106,0
878,6,2,4,"POLI410","UNIVERSITY OF NORTH CAROLINA","KEVIN","MCGUIRE","Professor McGuire is a really nice guy and definitely wants to help, but I have never taken a more boring class at UNC - especially in the Poli department. Every class is just him lecturing about Supreme Court cases, and although that's the content of the class, he could have done so much more to make it engaging. A warning might have been nice.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079250954,0.0012683868,0.031697463,0.0805193408,0
993,11,5,2,"PSYC210","UNIVERSITY OF NORTH CAROLINA","NATASHA","PARIKH","Prof P is a gem at UNC. Her classes are insanely easy and I didn't go to class except for FDOC. She zooms her classes and does poll ev, so I just did them from home. Fridays also don't have poll ev's. 1 weekly assignment that took about 1 hour and with the slides were easy. Exams are also take home. If you need a PSYC class, take Prof P!!!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023317585,0.00079631805,0.013174911,0.02411390305,0
1043,5,4,3,"NSCI175","UNIVERSITY OF NORTH CAROLINA","RACHEL","PENTON","She's pretty funny. I didn't like her TAs all that much but that's not really her fault. Overall a pretty average professor, but that's good because there wasn't really much to complain about. The textbook is awful because there's not a lot of useful information in like 2 long pages of reading, it's like trying to find needles in a hay stack.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11357342,0.0019359589,0.058475737,0.1155093789,0
494,4,5,1,"PSYC504","UNIVERSITY OF NORTH CAROLINA","KAREN","GIL","The harsh reviews are mind-blowing. She was the most understanding professor I've had at UNC. Complete 10 assignments for 20% of your grade, she front-loads the semester so stress decreases with time. Attendance isn't mandatory but some assignments require you to be in class to complete them. Assignments are graded by a checkmark. I recommend it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.020607091,0.0006341934,0.012680908,0.0212412844,0
159,7,4,3,"POLI288","UNIVERSITY OF NORTH CAROLINA","ANNA","BASSI","You have to practice a lot to do well since your grade is just three HWS and three tests. Really nice review videos, do the practice assignments and you'll be fine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024849601,0.0012207031,0.012186904,0.0260703041,0
83,2,4,3,"PSYC58H","UNIVERSITY OF NORTH CAROLINA","JENNIFER","ARNOLD","This class was VERY boring. Dr. Arnold is fine, but she is definitely more of a research professor than a teaching professor. The last bit of this class was a research project, and she was very helpful with that. This class is not an easy A, but it isn't terribly hard. If you don't want to be bored and hate your FYS, don't take this class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20839658,0.0030136108,0.089778624,0.2114101908,0
181,9,2,3,"PSYC245","UNIVERSITY OF NORTH CAROLINA","DONALD","BAUCOM","I was excited to have a class with Baucom but this quickly turned into disappointment. Maybe had we had a normal semester this would not be so, but his lectures are pointless. also he is not accommodating AT ALL. everything has to be the way he says so, would not recommend him at all",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30319387,0.0035858154,0.26957804,0.3067796854,0
172,20,2,1,"POLI288","UNIVERSITY OF NORTH CAROLINA","ANNA","BASSI","Tests were extremely easy, curve is very generous. This class is an easy A. Prof. Bassi a lovely person but a poor instructor; she shows up 5-10 minutes late almost every day, she makes you sign up for a timeslot to go to her office hours, and she was absent pretty frequently (and sent the TA to teach the class). Easy class, poor instruction.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09872158,0.0010061264,0.053791173,0.0997277064,0
717,2,5,4,"PSYC395","UNIVERSITY OF NORTH CAROLINA","ANDREA","HUSSONG","I absolutely adore her. She's wickedly smart, loves her work, and is dedicated to making sure her students understand the ""why"" rather than the ""what"" of psychological research.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021432023,0.0011253357,0.010590895,0.0225573587,0
559,19,4,4,"PSYC242","UNIVERSITY OF NORTH CAROLINA","DESIREE","GRIFFIN","I like the class overall. Very interesting topics. She is not so accommodating and understanding. Many people are 0.03%, 0.05% away from the higher letter grade and she would not care about curving. That's my only complaint. Besides that, this class is great. I just wish she cares more about students' future and well-being over grade inflation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021785567,0.0006532669,0.012414906,0.0224388339,0
198,8,5,2,"POLI203","UNIVERSITY OF NORTH CAROLINA","FRANK","BAUMGARTNER","Fbaum is awesome! I love this class and am learning so much. This class is awesome and will be unforgettable. I think everyone should take this class. I would take any classes taught by Fbaum. You can't go wrong here!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026263772,0.0022220612,0.010476895,0.0284858332,0
983,1,5,3,"PSYC210","UNIVERSITY OF NORTH CAROLINA","NATASHA","PARIKH","Dr. Parikh is great. She teaches about the things that matter. It wasn't that hard of a class considering it was a stat class. I wouldn't say it should really be a psychology class, though. Either a stats or maybe ethics class, but it wasn't psych heavy at all. The software was super easy to use.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020607091,0.0010251999,0.011844902,0.0216322909,0
568,8,2,3,"SOCI111","UNIVERSITY OF NORTH CAROLINA","GUANG","GUO","This class was awful. He makes his tests insanely hard. Even though they are open note, the questions ask about very specific topics or facts that cannot even be found in the PowerPoints. The reading notes are easy and help boost your grade, but the tests are so heavily weighted that it does not help much.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2853768,0.0065231323,0.1640896,0.2918999323,0
997,15,5,3,"PSYC210","UNIVERSITY OF NORTH CAROLINA","NATASHA","PARIKH","I loved Prof Parikh! Her class was very accessible (offered zoom) and she was such an amazing person overall. Very understanding of personal situations, passionate about the work, caring towards her students. Definitely recommend taking a class with her.
 
  One assignment due a week, very manageable.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023199737,0.001707077,0.010856897,0.024906814,0
358,10,2,3,"POLI217","UNIVERSITY OF NORTH CAROLINA","PAMELA","CONOVER","I found the subject matter boring and her approach to be somewhat as well. Any time you have a relatively boring subject and the teacher is not very energetic about it, I find it to be hard to learn. I also thought the method she taught the course made it harder for success in her class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.07450261,0.0010538101,0.032799274,0.0755564201,0
940,8,3,4,"PSYC230","UNIVERSITY OF NORTH CAROLINA","NEIL","MULLIGAN","If you don't attend the lectures, you won't pass. The majority of the tests are made up of what was discussed in class (80% lecture based, 20% textbook based). Lectures are extremely boring but you need to listen and take good notes. Grades for this class include in-class quizzes, in-class writing assignments, one paper, three midterms, and a final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027442247,0.0008916855,0.013630914,0.0283339325,0
1181,15,2,5,"PSYC210","UNIVERSITY OF NORTH CAROLINA","VIJI","SATHY","This class was harder than it should have been. The professor is nice and caring but her test are tricky!! My advice is to treat it more like a math class because that's what it felt like :(",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025674535,0.0008869171,0.012642908,0.0265614521,0
164,12,5,4,"POLI288","UNIVERSITY OF NORTH CAROLINA","ANNA","BASSI","Professor Bassi is friendly, kind, understanding, and willing to meet outside of office hours for extra instruction or exam review. She's a fair grader and the tests aren't crazy hard if you study. Always do the extra practice problems (they're REALLY helpful! ) If you're willing to attend class and study, you'll do fine. If not, you won't pass.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03875561,0.0010204315,0.020192537,0.0397760415,0
319,2,5,3,"PSYC220","UNIVERSITY OF NORTH CAROLINA","DANIEL","CHRISTOFFEL","Tbh Dr. C isn't bad. Sure, the first paper was a little rough, but just the rubric for the others, and you're fine. Exams were not too awful if you study. Take- home quizzes/scientist spotlights were grade buffers. Also, you can always email him to talk about grade issues. And he always let class out early. Overall, not a TERRIBLE class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049336795,0.0013256073,0.022577424,0.0506624023,0
1320,1,2,4,"POLI270","UNIVERSITY OF NORTH CAROLINA","MATTHEW","WEIDENFELD","The most inaccessible professor I have ever had. Sent over ten extremely important emails throughout the semester and never once got a response. Even when it concerned mistakes in grading and time sensitive questions. Nice guy, passionate about teaching, but his inability to respond or communicate is not fair to his students.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.13908891,0.0013637543,0.07491849,0.1404526643,0
1149,3,3,4,"POLI281","UNIVERSITY OF NORTH CAROLINA","TIMOTHY","RYAN","6 assignments and a group final project. Extremely boring and inefficient lectures but easy enough to get through while mastering almost none of the material. He does not explain grading criteria very well so you can get a bad grade out of nowhere. Not difficult, just causes unnecessary amounts of stress and very boring lectures.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11212669,0.0010871887,0.061451588,0.1132138787,0
268,11,1,4,"SOCI252","UNIVERSITY OF NORTH CAROLINA","YONG","CAI","Hard to understand. Unclear and confusing in explanations. Makes things harder and more confusing than necessary.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030977672,0.00066280365,0.017292,0.03164047565,0
814,8,5,2,"PSCY101","UNIVERSITY OF NORTH CAROLINA","JEANNIE","LOEB","I loved this professor. The tests were very easy and reflected the content. As long as you download her notes outlines and read it will be fairly easy. She also curves A LOT. The first test she curved 8.5 points. She is funny and her lectures are super engaging. The only slightly annoying thing is the heavily weighted attendance policy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020960633,0.00081539154,0.011692902,0.02177602454,0
357,9,2,3,"POLI217","UNIVERSITY OF NORTH CAROLINA","PAMELA","CONOVER","Professor Conover is clearly a well educated individual in Political Science and I do like her but the amount of articles, essays, and other readings she assigns on a week to week basis was overwhelming. Also, she is hard to get a hold of consistently and if you are not in class with her, her responsiveness was poor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07291982,0.00071525574,0.035333443,0.07363507574,0
845,6,4,2,"POLI238","UNIVERSITY OF NORTH CAROLINA","CECILIA","MARTINEZ-GALLARDO","She is clearly passionate and knowledgeable about Latin American politics, and that can come through by means of information overload - she sometimes gets lost in all the things she wants to say. However, she is very sweet, clearly cares about her students, and will give you plenty of opportunities to bring your grade up. Easy grader!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034513097,0.0009727478,0.018323302,0.0354858448,0
429,1,5,1,"NSCI222","UNIVERSITY OF NORTH CAROLINA","SARA","ESTLE","Amazing class. A lot of material, but an easy A if you stay on top of your material. Lots of feedback to work with though.
 
  
 
  She's one of the best professors at UNC if you show sincerity and study hard as well. I know many people who passed with flying colors with no hassle. But some also managed to fail the class, so I guess you need to work a bit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115658075,0.004711151,0.029714199,0.120369226,0
1206,7,1,5,"POLI272","UNIVERSITY OF NORTH CAROLINA","JEFF","SPINNER-HALEV","Exams were all multiple choice and extremely difficult - you could pretty much argue that every single answer was correct. You had to attend the lectures and pay attention to everything he said; attendance quizzes were given and he purposely made the answers ""wrong"" to figure out who wasn't attending class and taking the quizzes elsewhere. Avoid!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022021262,0.00068187714,0.011312899,0.02270313914,0
624,9,3,4,"POLI57","UNIVERSITY OF NORTH CAROLINA","JONATHAN","HARTLYN","He's a good teacher, but DON'T TAKE HIS FYS. He teaches what are meant to be easy classes as if they're 400-level courses (what he's used to teaching). There's a term paper, group project, readings, midterms, and a final. He's a great guy, but this is not an easy-A. If you're interested in the subject and don't mind the hard work, then go ahead.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022964042,0.0008249283,0.012110904,0.0237889703,0
385,12,5,3,"POLI150","UNIVERSITY OF NORTH CAROLINA","MARK","CRESCENZI","Prof Crescenzi is one of the kindest and most empathetic educators I've ever seen and taking his class made this entire online semester that much more enjoyable. He encourage feedback like no prof I've seen before. He's reminds of a skinnier political science genius Santa Clause. If you get the chance to be in one of his classes, go for it!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021667719,0.0008249283,0.012452906,0.0224926473,0
890,18,5,3,"POLI410","UNIVERSITY OF NORTH CAROLINA","KEVIN","MCGUIRE","Professor McGuire is my favorite Poli professor because of the clear and interesting way he teaches. Though test prep may take some time, there are no curve balls on his tests. Attendance and participation aren't required, but by going and paying attention you'll have all that you need for the lecture part of the tests. Very nice and funny guy!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030034892,0.0015544891,0.011844902,0.0315893811,0
226,16,2,5,"POLI265","UNIVERSITY OF NORTH CAROLINA","SUSAN","BICKFORD","She is a harsh grader- does not like giving out anything higher than a B-. It should be a good discussion based class, but she makes it so difficult that no one ends up learning because they're so worried about their grades.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14256015,0.0021076202,0.07428485,0.1446677702,0
629,5,5,3,"POLI100","UNIVERSITY OF NORTH CAROLINA","MARC","HETHERINGTON","Prof. Hetherington is super nice and really funny. The lectures were boring but he did everything he could to make them not terrible. The reading is A LOT, but the exams aren't super reading-based. He doesn't take attendance, but you definitely need to go because the lectures aren't recorded and he says a lot of important stuff.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02308189,0.000834465,0.013212911,0.023916355,0
1376,14,5,4,"PSYC210","UNIVERSITY OF NORTH CAROLINA","ERIC","YOUNGSTROM","Dr. Youngstrom is one of the greatest professors I have ever had. He managed to make something as boring as statistics extremely fun! I would recommend this class to anyone who is a psychology major or who needs a statistics class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023199737,0.00077724457,0.013250912,0.02397698157,0
473,6,1,4,"NSCI175","UNIVERSITY OF NORTH CAROLINA","MONICA","GAUDIER-DIAZ","I wouldn't recommend taking a summer class with her. She rarely responds, her exams are so hard, and the amount of work for a 100 level course is a lot. She doesn't work with you much at all either, especially with summer conflicts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034748793,0.0009012222,0.015948927,0.0356500152,0
203,13,5,3,"POLI203","UNIVERSITY OF NORTH CAROLINA","FRANK","BAUMGARTNER","I wasn't particularly impressed with his lectures but the speakers he invites make the class unforgettable. Having the opportunity to visit central prison and see death row for yourself is a life changing experience. The class itself isn't that difficult, but it is graded on only a few things and missing recitation or evening events will hurt you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.07054565,0.002374649,0.015872927,0.072920299,0
294,17,2,3,"SOCI101","UNIVERSITY OF NORTH CAROLINA","NEAL","CAREN","The lectures and readings for this class are so boring. There isn't enough engagement in class to keep you focused it's just him talking for 1 hour and 15 minutes straight. The applications also take you a long time and the due dates are too short for a project of that manner. Midterms are okay it's just memorizing like 100+ terms.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06381883,0.0012016296,0.02708937,0.0650204596,0
85,4,1,4,"PSYC438","UNIVERSITY OF NORTH CAROLINA","JENNIFER","ARNOLD","Do not take a class with her. Her grading standards are incredibly harsh and she gives very vague instructions for all assignments. She is very disorganized and has no idea how to use technology, she was not even able to post quizzes on Sakai without there being serious glitches. She is a researcher, not a teacher.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19599396,0.002193451,0.1378885,0.198187411,0
576,16,1,5,"SOCI69","UNIVERSITY OF NORTH CAROLINA","GUANG","GUO","Freshmen, beware! The seminar is basically just reading papers. In class Dr. Guo clicks between a few ppts and says a lot while saying nothing. The grade is based on three exams which make no sense. He is not understanding of test errors and refuses to see that his questions are horrible. I've learned nothing and am so stressed about my grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119997114,0.0014972687,0.06529768,0.1214943827,0
265,8,4,2,"SOCI121","UNIVERSITY OF NORTH CAROLINA","YONG","CAI","This class is easy but lectures can be pretty boring. If you read the textbook your solid. There were ""pop quizzes"" that you can take unlimited times and he was very clear about what will be on the midterm. Not the most interesting topic but he's really into it and there's very little work to do for this class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031684756,0.00092983246,0.015568925,0.03261458846,0
668,10,2,5,"NSCI434","UNIVERSITY OF NORTH CAROLINA","JOSEPH","HOPFINGER","Very nice person but tough in grading. I won't suggest taking NSCI 434 with him.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043399423,0.001168251,0.021868404,0.044567674,0
255,18,5,2,"PSYC260","UNIVERSITY OF NORTH CAROLINA","STEVEN","BUZINSKI","I love Buzinski!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025203144,0.002040863,0.010932897,0.027244007,0
1070,12,2.5,2,"PSYCH98","UNIVERSITY OF NORTH CAROLINA","MITCHELL","PRINSTEIN","Having only had him for independent study work, I must say that he is a nice professor, but is quite disorganized. Make sure you spell out exactly what your questions are, and be certain that there is a clear agreement in what is expected.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02920996,0.00061035156,0.018001022,0.02982031156,0
1000,18,5,2,"PSYC270","UNIVERSITY OF NORTH CAROLINA","NATASHA","PARIKH","Her lectures are can be boring/redundant but she is always there if you need extra help on the material/research paper. Class is easy as most of your grade is a semester-long project divided into small due dates throughout the semester, the learning checks/final exams are open-note, and 1/3 class are project workdays. Highly recommend taking her!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02826718,0.0006914139,0.016632931,0.0289585939,0
167,15,1,4,"POLI288","UNIVERSITY OF NORTH CAROLINA","ANNA","BASSI","The professor poorly explained concepts (certain students did far better jobs explaining them), disregarded student concerns after their wifi cut out during exams, and gave a final that was shockingly more difficult than any of the assignments or midterm (average was 68, median was 65; 40% of grade). Most students had As until the final.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.027324399,0.000603199,0.015796926,0.027927598,0
451,9,5,3,"SOCI122","UNIVERSITY OF NORTH CAROLINA","KATHLEEN","FITZGERALD","I was nervous reading reviews but Fitzgerald is really sweet and truly cares about her students' wellbeing! Attendance is not taken but if you miss lecture, read the textbook. The study guides she provides are EXTREMELY helpful, use them! 3 exams (30ish MC and 1-2 SA), 2-3 extracurric. activities, fair amt of reading. You can get away w/ skimming.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02920996,0.00072956085,0.015720926,0.02993952085,0
1006,4,3.5,2,"PSYC190","UNIVERSITY OF NORTH CAROLINA","KEITH","PAYNE","stereotyping. tests are fairly easy, can drop the lowest one. short paper, everyone got an A who did it. lectures are sort of boring, but the material can be interesting. better one-on-one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03192045,0.0010585785,0.0154929245,0.0329790285,0
936,4,2,4,"PSYC230","UNIVERSITY OF NORTH CAROLINA","NEIL","MULLIGAN","Dr. Mulligan is such a great person and very helpful when you reach out to him, but this class was HORRIBLE. The material was dry, the lectures were almost unbearable, the tests were ridiculously specific and hard (a, b, c, a and b, b and c,all of the above :/), and the grading criteria was so subjective with zero feedback. If you can avoid, pls do",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27750343,0.00459671,0.24903896,0.28210014,0
803,17,3,4,"PSYC180","UNIVERSITY OF NORTH CAROLINA","ROSA","LI","This course is pretty easy but it is impossible to do well in it if you do poorly on the midterm or final. They both make up 60% of your final grade!! Tests count for so much that the other minor assignments barley affect your grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02402467,0.0008010864,0.011084898,0.0248257564,0
52,1,4,3,"PSYC260","UNIVERSITY OF NORTH CAROLINA","SARA","ALGOE","Sara is really upbeat and does lots of demos in class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05824285,0.0016975403,0.026702631,0.0599403903,0
187,1,5,3,"PSYC533","UNIVERSITY OF NORTH CAROLINA","DANIEL","BAUER","He is very knowledgeable in quantitative psych and easy to talk to. It's not an easy A class, but he makes a dreary stats class enjoyable. Truly a gem in the department.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02543884,0.000910759,0.014960921,0.026349599,0
